file,contrast,dissimiliarity,homogeneity,energy,correlation,ASM
/home/malik/Skripsi+data/Skripsi+data/Training/L67.jpg,10.941540245166333,2.226266210442913,0.3944874312402689,0.03331019019626379,0.996381369303736,0.0011095687709112684
/home/malik/Skripsi+data/Skripsi+data/Training/L44.jpg,8.219502908707543,1.8874732037165023,0.4342926252417634,0.026378399561450765,0.9987564053247361,0.0006958199634235459
/home/malik/Skripsi+data/Skripsi+data/Training/TD6.jpg,33.19999695303999,3.4144606182535746,0.3528017974201428,0.023008931074411976,0.9956008901434412,0.0005294109091870411
/home/malik/Skripsi+data/Skripsi+data/Training/L34.jpg,14.717955403248446,2.33847584248021,0.398211462805489,0.024306488728698488,0.9973177910551002,0.0005908053943183467
/home/malik/Skripsi+data/Skripsi+data/Training/TD11.jpg,40.88967756555317,3.563228131606148,0.3507393514607242,0.02700677300377911,0.990937541823888,0.0007293657880776521
/home/malik/Skripsi+data/Skripsi+data/Training/L60.jpg,13.781792952395204,2.3101322025251396,0.40374745789776023,0.024098309759786416,0.9976323373493645,0.0005807285332786172
/home/malik/Skripsi+data/Skripsi+data/Training/L78.jpg,9.456790332862083,2.065959029688723,0.41264383484389394,0.0289203984732652,0.9971332793617842,0.0008363894478524402
/home/malik/Skripsi+data/Skripsi+data/Training/L58.jpg,20.21651849365074,2.6667123387405023,0.38509398680061513,0.025821177849318224,0.9960043290873639,0.0006667332255261222
/home/malik/Skripsi+data/Skripsi+data/Training/L14.jpg,31.737782314826298,3.2464950006210387,0.3625474709664571,0.0261707690161116,0.9891244723114051,0.000684909150894667
/home/malik/Skripsi+data/Skripsi+data/Training/L27.jpg,16.57751249274012,2.4823871053070423,0.3881790340511224,0.029791396462910263,0.9962402468747766,0.0008875273032103021
/home/malik/Skripsi+data/Skripsi+data/Training/L12.jpg,30.01147751727264,3.1878553630082695,0.3641403023205416,0.025405404771540185,0.9911533604707459,0.0006454345916057968
/home/malik/Skripsi+data/Skripsi+data/Training/TD2.jpg,56.06832578316955,4.023847246503498,0.3413790013469854,0.022493959820103843,0.986919164950217,0.0005059782283884462
/home/malik/Skripsi+data/Skripsi+data/Training/L69.jpg,18.056168725286366,2.5190505705211574,0.3788515922322005,0.03177176368539114,0.9938491250739748,0.0010094449676803395
/home/malik/Skripsi+data/Skripsi+data/Training/TD23.jpg,46.88299005808358,3.992463385953033,0.3237589281275346,0.023452162050131068,0.9844309608934338,0.0005500039048256079
/home/malik/Skripsi+data/Skripsi+data/Training/L7.jpg,17.953956748110382,2.423493596937405,0.4187274608604453,0.03522947860218333,0.9911219420237126,0.0012411161625816933
/home/malik/Skripsi+data/Skripsi+data/Training/L61.jpg,9.775792890832564,2.0939102702078203,0.40052415802415303,0.02731801235429421,0.9972847890653989,0.0007462737989893711
/home/malik/Skripsi+data/Skripsi+data/Training/L4.jpg,47.585726611371854,4.043343535109461,0.31916033532098087,0.026690179254901435,0.9778765597371687,0.0007123656686587709
/home/malik/Skripsi+data/Skripsi+data/Training/L75.jpg,7.284957306891245,1.9295856935072508,0.4086641678948374,0.03577374882209722,0.9953545827790196,0.0012797611047865019
/home/malik/Skripsi+data/Skripsi+data/Training/TD19.jpg,10.379429205413983,1.8298600355284702,0.49221001216078164,0.03555917628013286,0.9963428725750703,0.0012644550177215632
/home/malik/Skripsi+data/Skripsi+data/Training/L81.jpg,16.23550881375593,2.483671880257251,0.38608462615275163,0.030849039807445865,0.9953611722078993,0.0009516632570413797
/home/malik/Skripsi+data/Skripsi+data/Training/L79.jpg,7.976735949078823,1.9121306441677703,0.4245824592494143,0.03299900010810259,0.9967844130765464,0.0010889340081345546
/home/malik/Skripsi+data/Skripsi+data/Training/L32.jpg,13.487916136337972,2.149453189144973,0.45029968458306374,0.07166386616967704,0.9983992041723613,0.005135709714385382
/home/malik/Skripsi+data/Skripsi+data/Training/L31.jpg,25.627639432361754,3.324055166759279,0.3119532005448665,0.024314716168335238,0.9919408593476974,0.0005912054223467031
/home/malik/Skripsi+data/Skripsi+data/Training/L63.jpg,17.763765353433023,2.708398232562529,0.34481471802811475,0.023997692316463374,0.9964750524983857,0.0005758892365156452
/home/malik/Skripsi+data/Skripsi+data/Training/L66.jpg,8.426965800485196,1.9343647731158116,0.4191917132786725,0.033537113232509415,0.9966584549286847,0.001124737963970158
/home/malik/Skripsi+data/Skripsi+data/Training/L52.jpg,7.591437799090665,1.9483418811497022,0.4144032065735469,0.032496303645463305,0.9974359607499662,0.0010560097506181517
/home/malik/Skripsi+data/Skripsi+data/Training/L87.jpg,12.62458858016944,2.0810900790399645,0.42152634921275806,0.03186101804766231,0.9953424404745207,0.0010151244710334634
/home/malik/Skripsi+data/Skripsi+data/Training/L37.jpg,9.852465976592821,2.04162536213508,0.4183010384774811,0.029008508271300495,0.9979984668317189,0.0008414935521261092
/home/malik/Skripsi+data/Skripsi+data/Training/L3.jpg,13.960232789820802,2.2530145399059247,0.43052205097315155,0.03057049557955629,0.9953738271446984,0.0009345551999796708
/home/malik/Skripsi+data/Skripsi+data/Training/L16.jpg,30.54478543051021,3.1652728084189214,0.3666873864105817,0.028042520977412926,0.9874928443263612,0.0007863829827686441
/home/malik/Skripsi+data/Skripsi+data/Training/L10.jpg,18.547211538461546,2.518107060849599,0.40873827195776535,0.032167380729690984,0.9917414596541836,0.0010347403830088947
/home/malik/Skripsi+data/Skripsi+data/Training/L41.jpg,16.399620443504908,2.499876964032612,0.3780703183463357,0.02482582260401297,0.9972479117260374,0.0006163214679659212
/home/malik/Skripsi+data/Skripsi+data/Training/L24.jpg,72.07514595181706,4.492620947668543,0.3306771809547935,0.025591439942436598,0.9733223216603025,0.0006549217983273394
/home/malik/Skripsi+data/Skripsi+data/Training/L76.jpg,14.123039681209612,2.302507308716459,0.4060874672741056,0.030612458731152422,0.996312658722421,0.0009371226295665101
/home/malik/Skripsi+data/Skripsi+data/Training/TD9.jpg,22.39488279217963,2.631104235304316,0.4174064485092379,0.03319540017103352,0.9886019361502146,0.0011019345925150524
/home/malik/Skripsi+data/Skripsi+data/Training/L8.jpg,24.246421799346916,2.8648107195135672,0.3843437168440348,0.030285206564165053,0.9892229419230683,0.000917193736634146
